latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,acq_datetime
17.53608,99.17283,331.98,0.38,0.59,2026-04-22,601,N20,VIIRS,l,2.0NRT,303.86,2.12,D,2026-04-22 06:01:00
17.57858,98.39363,339.79,0.43,0.62,2026-04-22,601,N20,VIIRS,n,2.0NRT,298.54,3.39,D,2026-04-22 06:01:00
17.79727,97.95174,339.97,0.46,0.63,2026-04-22,601,N20,VIIRS,n,2.0NRT,297.74,6.22,D,2026-04-22 06:01:00
17.85514,99.34468,330.93,0.37,0.58,2026-04-22,601,N20,VIIRS,l,2.0NRT,301.68,3.41,D,2026-04-22 06:01:00
17.85517,99.34749,340.23,0.37,0.58,2026-04-22,601,N20,VIIRS,n,2.0NRT,301.12,3.95,D,2026-04-22 06:01:00
17.85583,99.34808,336.89,0.37,0.58,2026-04-22,601,N20,VIIRS,n,2.0NRT,300.69,4.19,D,2026-04-22 06:01:00
17.87931,98.2732,346.69,0.43,0.62,2026-04-22,601,N20,VIIRS,n,2.0NRT,300.27,6.65,D,2026-04-22 06:01:00
17.93322,97.59457,332.26,0.48,0.65,2026-04-22,601,N20,VIIRS,n,2.0NRT,297.24,3.86,D,2026-04-22 06:01:00
17.95509,98.14555,333.8,0.44,0.62,2026-04-22,601,N20,VIIRS,n,2.0NRT,301.5,2.71,D,2026-04-22 06:01:00
18.02886,99.23614,330.65,0.37,0.58,2026-04-22,601,N20,VIIRS,n,2.0NRT,299.39,1.54,D,2026-04-22 06:01:00
18.11314,99.11694,331.25,0.38,0.58,2026-04-22,601,N20,VIIRS,n,2.0NRT,300.7,3.78,D,2026-04-22 06:01:00
18.14016,98.33886,333.84,0.42,0.61,2026-04-22,601,N20,VIIRS,n,2.0NRT,298.35,4.61,D,2026-04-22 06:01:00
18.2065,99.4415,342.41,0.36,0.57,2026-04-22,601,N20,VIIRS,n,2.0NRT,301.97,3.33,D,2026-04-22 06:01:00
