latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,acq_datetime
18.37989,98.26094,331.44,0.42,0.45,2026-04-21,620,N20,VIIRS,n,2.0NRT,299.28,4.23,D,2026-04-21 06:20:00
18.3816,97.95609,345.92,0.44,0.46,2026-04-21,620,N20,VIIRS,n,2.0NRT,300.39,4.01,D,2026-04-21 06:20:00
18.3821,98.2562,334.73,0.42,0.45,2026-04-21,620,N20,VIIRS,n,2.0NRT,299.84,2.3,D,2026-04-21 06:20:00
18.38255,98.25214,335.69,0.42,0.45,2026-04-21,620,N20,VIIRS,n,2.0NRT,299.86,3.61,D,2026-04-21 06:20:00
18.38328,98.25621,334.29,0.42,0.45,2026-04-21,620,N20,VIIRS,n,2.0NRT,300.46,4.2,D,2026-04-21 06:20:00
18.38584,98.24687,336.12,0.42,0.45,2026-04-21,620,N20,VIIRS,n,2.0NRT,300.0,3.61,D,2026-04-21 06:20:00
18.44094,99.39209,332.67,0.54,0.42,2026-04-21,620,N20,VIIRS,l,2.0NRT,305.04,2.26,D,2026-04-21 06:20:00
18.5088,98.75849,331.26,0.39,0.44,2026-04-21,620,N20,VIIRS,l,2.0NRT,302.76,3.74,D,2026-04-21 06:20:00
18.53822,98.67127,341.96,0.39,0.44,2026-04-21,620,N20,VIIRS,n,2.0NRT,301.0,5.2,D,2026-04-21 06:20:00
18.54146,98.11468,339.54,0.42,0.45,2026-04-21,620,N20,VIIRS,n,2.0NRT,300.92,5.2,D,2026-04-21 06:20:00
18.54159,98.6671,335.51,0.39,0.44,2026-04-21,620,N20,VIIRS,n,2.0NRT,299.92,7.72,D,2026-04-21 06:20:00
18.5526,98.22153,336.07,0.42,0.45,2026-04-21,620,N20,VIIRS,n,2.0NRT,299.54,4.0,D,2026-04-21 06:20:00
18.5675,98.6505,334.7,0.39,0.44,2026-04-21,620,N20,VIIRS,n,2.0NRT,299.09,2.22,D,2026-04-21 06:20:00
18.56903,98.64999,334.8,0.39,0.44,2026-04-21,620,N20,VIIRS,n,2.0NRT,298.6,2.98,D,2026-04-21 06:20:00
18.58608,97.78925,353.43,0.44,0.46,2026-04-21,620,N20,VIIRS,n,2.0NRT,302.32,24.84,D,2026-04-21 06:20:00
18.59048,98.19656,332.04,0.42,0.45,2026-04-21,620,N20,VIIRS,n,2.0NRT,303.14,3.41,D,2026-04-21 06:20:00
18.70903,98.79362,332.07,0.38,0.43,2026-04-21,620,N20,VIIRS,n,2.0NRT,301.29,2.37,D,2026-04-21 06:20:00
18.71513,98.78232,330.43,0.38,0.43,2026-04-21,620,N20,VIIRS,n,2.0NRT,300.01,1.75,D,2026-04-21 06:20:00
18.71886,98.14713,341.16,0.42,0.45,2026-04-21,620,N20,VIIRS,n,2.0NRT,301.82,3.16,D,2026-04-21 06:20:00
18.71914,98.78189,333.48,0.38,0.43,2026-04-21,620,N20,VIIRS,n,2.0NRT,299.61,1.75,D,2026-04-21 06:20:00
18.7427,97.55439,332.67,0.45,0.47,2026-04-21,620,N20,VIIRS,n,2.0NRT,299.39,2.08,D,2026-04-21 06:20:00
18.75057,98.84226,333.52,0.57,0.43,2026-04-21,620,N20,VIIRS,n,2.0NRT,300.69,4.11,D,2026-04-21 06:20:00
18.82262,98.25292,343.13,0.41,0.45,2026-04-21,620,N20,VIIRS,n,2.0NRT,304.36,4.94,D,2026-04-21 06:20:00
18.82284,98.25223,333.98,0.41,0.45,2026-04-21,620,N20,VIIRS,n,2.0NRT,303.83,3.99,D,2026-04-21 06:20:00
18.82356,98.25623,334.75,0.41,0.45,2026-04-21,620,N20,VIIRS,n,2.0NRT,303.19,3.81,D,2026-04-21 06:20:00
18.89293,99.39223,330.53,0.53,0.42,2026-04-21,620,N20,VIIRS,n,2.0NRT,296.9,2.63,D,2026-04-21 06:20:00
18.95592,97.87948,340.93,0.43,0.46,2026-04-21,620,N20,VIIRS,n,2.0NRT,301.78,3.37,D,2026-04-21 06:20:00
19.02662,98.17346,331.11,0.41,0.45,2026-04-21,620,N20,VIIRS,n,2.0NRT,299.94,2.6,D,2026-04-21 06:20:00
19.0348,98.2186,334.46,0.41,0.45,2026-04-21,620,N20,VIIRS,n,2.0NRT,303.37,2.89,D,2026-04-21 06:20:00
19.03488,97.5314,334.08,0.45,0.47,2026-04-21,620,N20,VIIRS,n,2.0NRT,300.68,3.0,D,2026-04-21 06:20:00
19.03884,98.21845,330.76,0.41,0.45,2026-04-21,620,N20,VIIRS,l,2.0NRT,301.26,2.26,D,2026-04-21 06:20:00
19.05148,97.96814,337.87,0.42,0.45,2026-04-21,620,N20,VIIRS,n,2.0NRT,303.2,2.93,D,2026-04-21 06:20:00
19.2466,99.08243,331.5,0.54,0.42,2026-04-21,620,N20,VIIRS,n,2.0NRT,298.17,3.99,D,2026-04-21 06:20:00
19.28097,97.9365,330.65,0.42,0.45,2026-04-21,620,N20,VIIRS,l,2.0NRT,304.22,3.06,D,2026-04-21 06:20:00
19.28169,97.94038,331.83,0.42,0.45,2026-04-21,620,N20,VIIRS,l,2.0NRT,304.55,1.89,D,2026-04-21 06:20:00
19.28623,97.89548,330.29,0.42,0.45,2026-04-21,620,N20,VIIRS,l,2.0NRT,303.41,2.76,D,2026-04-21 06:20:00
19.28691,97.89919,335.17,0.42,0.45,2026-04-21,620,N20,VIIRS,n,2.0NRT,302.98,3.15,D,2026-04-21 06:20:00
19.32279,97.89692,330.75,0.42,0.45,2026-04-21,620,N20,VIIRS,l,2.0NRT,302.39,2.62,D,2026-04-21 06:20:00
19.33035,97.8916,335.27,0.42,0.45,2026-04-21,620,N20,VIIRS,n,2.0NRT,302.95,3.08,D,2026-04-21 06:20:00
19.40536,98.29251,330.96,0.4,0.44,2026-04-21,620,N20,VIIRS,l,2.0NRT,302.91,3.05,D,2026-04-21 06:20:00
19.41085,98.53484,332.85,0.39,0.44,2026-04-21,620,N20,VIIRS,n,2.0NRT,300.67,3.26,D,2026-04-21 06:20:00
19.45856,98.24198,335.95,0.4,0.44,2026-04-21,620,N20,VIIRS,n,2.0NRT,304.26,4.43,D,2026-04-21 06:20:00
19.45876,99.22397,331.2,0.53,0.42,2026-04-21,620,N20,VIIRS,l,2.0NRT,302.34,5.36,D,2026-04-21 06:20:00
19.46157,98.34974,345.6,0.4,0.44,2026-04-21,620,N20,VIIRS,n,2.0NRT,302.01,5.84,D,2026-04-21 06:20:00
19.46263,98.2414,330.15,0.4,0.44,2026-04-21,620,N20,VIIRS,n,2.0NRT,303.63,2.24,D,2026-04-21 06:20:00
19.46328,98.24498,339.72,0.4,0.44,2026-04-21,620,N20,VIIRS,n,2.0NRT,303.55,2.54,D,2026-04-21 06:20:00
19.47627,98.04131,336.59,0.41,0.45,2026-04-21,620,N20,VIIRS,n,2.0NRT,300.5,4.15,D,2026-04-21 06:20:00
19.47694,98.04492,337.65,0.41,0.45,2026-04-21,620,N20,VIIRS,n,2.0NRT,299.96,4.15,D,2026-04-21 06:20:00
19.47788,99.22093,334.84,0.53,0.42,2026-04-21,620,N20,VIIRS,n,2.0NRT,302.24,4.56,D,2026-04-21 06:20:00
19.53541,98.26967,341.02,0.4,0.44,2026-04-21,620,N20,VIIRS,n,2.0NRT,305.53,5.58,D,2026-04-21 06:20:00
19.55202,98.20126,336.91,0.4,0.44,2026-04-21,620,N20,VIIRS,n,2.0NRT,304.61,1.78,D,2026-04-21 06:20:00
19.5598,98.4919,342.73,0.39,0.44,2026-04-21,620,N20,VIIRS,n,2.0NRT,304.15,4.52,D,2026-04-21 06:20:00
19.5645,99.03008,334.04,0.54,0.42,2026-04-21,620,N20,VIIRS,n,2.0NRT,299.21,4.33,D,2026-04-21 06:20:00
19.57426,98.27752,348.7,0.4,0.44,2026-04-21,620,N20,VIIRS,n,2.0NRT,309.36,7.18,D,2026-04-21 06:20:00
19.57828,98.2768,345.06,0.4,0.44,2026-04-21,620,N20,VIIRS,n,2.0NRT,309.72,6.6,D,2026-04-21 06:20:00
19.6016,97.59277,337.01,0.44,0.46,2026-04-21,620,N20,VIIRS,n,2.0NRT,305.26,2.77,D,2026-04-21 06:20:00
19.61392,99.21839,330.72,0.53,0.42,2026-04-21,620,N20,VIIRS,n,2.0NRT,299.77,3.44,D,2026-04-21 06:20:00
19.61619,98.29628,343.66,0.4,0.44,2026-04-21,620,N20,VIIRS,n,2.0NRT,309.61,5.08,D,2026-04-21 06:20:00
19.61748,97.58491,339.02,0.44,0.46,2026-04-21,620,N20,VIIRS,n,2.0NRT,306.73,3.38,D,2026-04-21 06:20:00
19.6202,98.29553,345.89,0.4,0.44,2026-04-21,620,N20,VIIRS,n,2.0NRT,308.76,5.08,D,2026-04-21 06:20:00
19.62278,97.61298,342.36,0.43,0.46,2026-04-21,620,N20,VIIRS,n,2.0NRT,310.73,5.92,D,2026-04-21 06:20:00
19.62919,98.3216,340.53,0.39,0.44,2026-04-21,620,N20,VIIRS,n,2.0NRT,309.95,14.8,D,2026-04-21 06:20:00
19.62988,98.32536,350.95,0.39,0.44,2026-04-21,620,N20,VIIRS,n,2.0NRT,308.79,15.22,D,2026-04-21 06:20:00
19.63224,98.29336,343.87,0.4,0.44,2026-04-21,620,N20,VIIRS,n,2.0NRT,307.15,7.07,D,2026-04-21 06:20:00
19.64662,98.1909,354.94,0.4,0.44,2026-04-21,620,N20,VIIRS,n,2.0NRT,308.24,12.05,D,2026-04-21 06:20:00
19.64861,97.61207,342.05,0.43,0.46,2026-04-21,620,N20,VIIRS,n,2.0NRT,309.23,6.22,D,2026-04-21 06:20:00
19.7114,98.08587,343.45,0.41,0.45,2026-04-21,620,N20,VIIRS,n,2.0NRT,304.67,8.27,D,2026-04-21 06:20:00
19.71204,98.08929,346.5,0.41,0.45,2026-04-21,620,N20,VIIRS,n,2.0NRT,305.43,7.51,D,2026-04-21 06:20:00
19.71261,98.18221,336.43,0.4,0.44,2026-04-21,620,N20,VIIRS,n,2.0NRT,296.96,3.83,D,2026-04-21 06:20:00
19.71608,98.08846,346.22,0.41,0.45,2026-04-21,620,N20,VIIRS,n,2.0NRT,303.87,7.51,D,2026-04-21 06:20:00
19.72011,98.08759,341.41,0.41,0.45,2026-04-21,620,N20,VIIRS,n,2.0NRT,300.44,7.08,D,2026-04-21 06:20:00
19.72417,98.08686,331.66,0.41,0.45,2026-04-21,620,N20,VIIRS,l,2.0NRT,303.25,7.08,D,2026-04-21 06:20:00
19.72484,98.09045,355.0,0.41,0.45,2026-04-21,620,N20,VIIRS,n,2.0NRT,306.53,7.08,D,2026-04-21 06:20:00
19.72544,99.44987,330.99,0.51,0.41,2026-04-21,620,N20,VIIRS,n,2.0NRT,298.04,3.45,D,2026-04-21 06:20:00
19.72552,98.09412,342.56,0.41,0.45,2026-04-21,620,N20,VIIRS,n,2.0NRT,302.71,6.68,D,2026-04-21 06:20:00
19.72627,98.09821,341.58,0.41,0.45,2026-04-21,620,N20,VIIRS,n,2.0NRT,303.14,6.68,D,2026-04-21 06:20:00
19.72709,98.10265,340.32,0.4,0.45,2026-04-21,620,N20,VIIRS,n,2.0NRT,300.1,6.32,D,2026-04-21 06:20:00
19.72824,98.08615,343.21,0.41,0.45,2026-04-21,620,N20,VIIRS,n,2.0NRT,297.66,26.92,D,2026-04-21 06:20:00
19.7289,98.08975,351.76,0.41,0.45,2026-04-21,620,N20,VIIRS,n,2.0NRT,311.6,26.92,D,2026-04-21 06:20:00
19.82631,98.84239,330.1,0.55,0.43,2026-04-21,620,N20,VIIRS,n,2.0NRT,297.82,9.18,D,2026-04-21 06:20:00
19.90244,98.09586,338.02,0.4,0.44,2026-04-21,620,N20,VIIRS,n,2.0NRT,304.64,6.84,D,2026-04-21 06:20:00
19.9031,98.09938,345.4,0.4,0.44,2026-04-21,620,N20,VIIRS,n,2.0NRT,307.38,6.84,D,2026-04-21 06:20:00
19.92094,98.15015,349.24,0.4,0.44,2026-04-21,620,N20,VIIRS,n,2.0NRT,303.67,6.36,D,2026-04-21 06:20:00
19.93803,98.15251,346.44,0.4,0.44,2026-04-21,620,N20,VIIRS,n,2.0NRT,300.59,3.78,D,2026-04-21 06:20:00
19.94184,98.15066,353.6,0.4,0.44,2026-04-21,620,N20,VIIRS,n,2.0NRT,307.73,17.79,D,2026-04-21 06:20:00
19.98317,98.05772,341.41,0.4,0.44,2026-04-21,620,N20,VIIRS,n,2.0NRT,303.15,5.64,D,2026-04-21 06:20:00
19.98331,98.05682,332.61,0.4,0.44,2026-04-21,620,N20,VIIRS,n,2.0NRT,302.13,6.79,D,2026-04-21 06:20:00
20.11049,97.53284,338.78,0.43,0.46,2026-04-21,620,N20,VIIRS,n,2.0NRT,303.26,4.68,D,2026-04-21 06:20:00
20.17478,97.84713,339.99,0.41,0.45,2026-04-21,620,N20,VIIRS,l,2.0NRT,313.43,10.73,D,2026-04-21 06:20:00
20.17739,97.83857,351.57,0.41,0.45,2026-04-21,620,N20,VIIRS,n,2.0NRT,308.63,26.81,D,2026-04-21 06:20:00
20.17884,97.84627,355.24,0.41,0.45,2026-04-21,620,N20,VIIRS,n,2.0NRT,312.16,12.51,D,2026-04-21 06:20:00
20.18072,97.83383,344.16,0.41,0.45,2026-04-21,620,N20,VIIRS,n,2.0NRT,309.31,17.52,D,2026-04-21 06:20:00
20.18145,97.83769,354.33,0.41,0.45,2026-04-21,620,N20,VIIRS,n,2.0NRT,310.25,26.81,D,2026-04-21 06:20:00
20.19003,97.56628,338.51,0.43,0.46,2026-04-21,620,N20,VIIRS,l,2.0NRT,312.65,9.95,D,2026-04-21 06:20:00
20.19078,97.57029,333.78,0.43,0.46,2026-04-21,620,N20,VIIRS,l,2.0NRT,308.6,9.95,D,2026-04-21 06:20:00
20.19678,97.69363,352.61,0.42,0.45,2026-04-21,620,N20,VIIRS,n,2.0NRT,310.07,14.81,D,2026-04-21 06:20:00
20.19822,98.2218,338.55,0.39,0.44,2026-04-21,620,N20,VIIRS,n,2.0NRT,303.26,6.97,D,2026-04-21 06:20:00
20.20353,98.22832,332.33,0.39,0.44,2026-04-21,620,N20,VIIRS,l,2.0NRT,305.94,4.72,D,2026-04-21 06:20:00
20.20421,97.73326,336.8,0.42,0.45,2026-04-21,620,N20,VIIRS,l,2.0NRT,310.48,7.31,D,2026-04-21 06:20:00
20.20496,97.73725,336.51,0.42,0.45,2026-04-21,620,N20,VIIRS,l,2.0NRT,310.81,7.07,D,2026-04-21 06:20:00
20.20571,97.74129,344.3,0.42,0.45,2026-04-21,620,N20,VIIRS,n,2.0NRT,309.66,7.07,D,2026-04-21 06:20:00
20.21841,98.51007,331.29,0.56,0.43,2026-04-21,620,N20,VIIRS,n,2.0NRT,299.01,2.46,D,2026-04-21 06:20:00
20.24349,97.85311,345.29,0.41,0.45,2026-04-21,620,N20,VIIRS,n,2.0NRT,312.54,10.89,D,2026-04-21 06:20:00
20.33645,98.71163,346.13,0.55,0.43,2026-04-21,620,N20,VIIRS,n,2.0NRT,301.73,14.83,D,2026-04-21 06:20:00
20.37674,98.02781,336.43,0.4,0.44,2026-04-21,620,N20,VIIRS,l,2.0NRT,311.33,6.19,D,2026-04-21 06:20:00
20.42526,98.08852,344.61,0.4,0.44,2026-04-21,620,N20,VIIRS,n,2.0NRT,309.14,7.85,D,2026-04-21 06:20:00
20.4523,98.13711,350.01,0.39,0.44,2026-04-21,620,N20,VIIRS,n,2.0NRT,302.51,4.04,D,2026-04-21 06:20:00
20.46054,97.51293,340.8,0.43,0.46,2026-04-21,620,N20,VIIRS,n,2.0NRT,306.4,5.87,D,2026-04-21 06:20:00
20.4858,97.57827,335.16,0.42,0.45,2026-04-21,620,N20,VIIRS,n,2.0NRT,305.83,4.95,D,2026-04-21 06:20:00
20.48887,97.88588,341.75,0.41,0.45,2026-04-21,620,N20,VIIRS,n,2.0NRT,306.47,8.8,D,2026-04-21 06:20:00
