latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,acq_datetime
17.51858,97.54586,333.24,0.36,0.57,2026-04-23,722,N20,VIIRS,n,2.0NRT,294.72,0.93,D,2026-04-23 07:22:00
17.51866,97.54559,333.31,0.36,0.57,2026-04-23,722,N20,VIIRS,n,2.0NRT,295.35,1.9,D,2026-04-23 07:22:00
17.57822,97.75539,348.58,0.37,0.58,2026-04-23,722,N20,VIIRS,n,2.0NRT,295.67,4.58,D,2026-04-23 07:22:00
17.61607,97.90691,341.0,0.38,0.59,2026-04-23,722,N20,VIIRS,n,2.0NRT,292.65,6.34,D,2026-04-23 07:22:00
17.68655,97.98148,330.99,0.38,0.59,2026-04-23,722,N20,VIIRS,l,2.0NRT,301.37,4.88,D,2026-04-23 07:22:00
17.73734,97.69261,339.14,0.37,0.58,2026-04-23,722,N20,VIIRS,n,2.0NRT,296.92,6.84,D,2026-04-23 07:22:00
17.79938,98.04642,330.32,0.39,0.59,2026-04-23,722,N20,VIIRS,n,2.0NRT,298.0,4.67,D,2026-04-23 07:22:00
17.90847,97.70605,338.46,0.37,0.58,2026-04-23,722,N20,VIIRS,n,2.0NRT,296.04,4.63,D,2026-04-23 07:22:00
17.91372,97.70459,333.52,0.37,0.58,2026-04-23,722,N20,VIIRS,n,2.0NRT,296.5,5.69,D,2026-04-23 07:22:00
17.91769,97.69115,336.47,0.37,0.58,2026-04-23,722,N20,VIIRS,n,2.0NRT,297.3,7.95,D,2026-04-23 07:22:00
17.98505,98.1693,330.37,0.4,0.6,2026-04-23,722,N20,VIIRS,n,2.0NRT,298.78,4.1,D,2026-04-23 07:22:00
17.99347,98.14381,352.07,0.4,0.6,2026-04-23,722,N20,VIIRS,n,2.0NRT,300.49,11.87,D,2026-04-23 07:22:00
17.99384,98.14726,337.65,0.4,0.6,2026-04-23,722,N20,VIIRS,n,2.0NRT,299.41,15.18,D,2026-04-23 07:22:00
17.9991,98.14438,337.18,0.4,0.6,2026-04-23,722,N20,VIIRS,n,2.0NRT,298.69,11.87,D,2026-04-23 07:22:00
18.05061,98.04733,341.49,0.39,0.59,2026-04-23,722,N20,VIIRS,n,2.0NRT,302.51,3.91,D,2026-04-23 07:22:00
18.05149,99.15723,367.0,0.46,0.64,2026-04-23,722,N20,VIIRS,h,2.0NRT,297.55,9.27,D,2026-04-23 07:22:00
18.0988,98.13609,367.0,0.4,0.6,2026-04-23,722,N20,VIIRS,h,2.0NRT,302.08,10.22,D,2026-04-23 07:22:00
18.121,97.50261,331.8,0.36,0.57,2026-04-23,722,N20,VIIRS,n,2.0NRT,298.15,2.44,D,2026-04-23 07:22:00
18.36439,98.33025,336.2,0.41,0.61,2026-04-23,722,N20,VIIRS,n,2.0NRT,299.74,6.55,D,2026-04-23 07:22:00
18.40186,98.30949,333.74,0.41,0.61,2026-04-23,722,N20,VIIRS,n,2.0NRT,298.98,4.81,D,2026-04-23 07:22:00
18.57808,98.2327,367.0,0.41,0.61,2026-04-23,722,N20,VIIRS,h,2.0NRT,301.98,50.8,D,2026-04-23 07:22:00
18.87481,98.36335,340.7,0.42,0.61,2026-04-23,722,N20,VIIRS,n,2.0NRT,296.89,5.32,D,2026-04-23 07:22:00
18.87717,98.36339,339.85,0.42,0.61,2026-04-23,722,N20,VIIRS,n,2.0NRT,297.26,5.76,D,2026-04-23 07:22:00
18.97956,97.89183,330.76,0.39,0.59,2026-04-23,722,N20,VIIRS,n,2.0NRT,299.36,2.43,D,2026-04-23 07:22:00
18.9868,98.01945,367.0,0.4,0.6,2026-04-23,722,N20,VIIRS,h,2.0NRT,300.45,9.55,D,2026-04-23 07:22:00
19.32519,98.77598,339.85,0.45,0.63,2026-04-23,724,N20,VIIRS,n,2.0NRT,296.27,8.19,D,2026-04-23 07:24:00
19.32552,98.7794,335.13,0.45,0.63,2026-04-23,724,N20,VIIRS,n,2.0NRT,295.71,7.82,D,2026-04-23 07:24:00
19.49937,98.51183,335.11,0.44,0.62,2026-04-23,724,N20,VIIRS,n,2.0NRT,298.88,5.78,D,2026-04-23 07:24:00
19.52028,98.66616,335.2,0.45,0.63,2026-04-23,724,N20,VIIRS,n,2.0NRT,295.43,4.83,D,2026-04-23 07:24:00
19.59348,98.51101,347.03,0.44,0.62,2026-04-23,724,N20,VIIRS,n,2.0NRT,293.39,20.94,D,2026-04-23 07:24:00
19.61519,98.3222,348.32,0.43,0.62,2026-04-23,724,N20,VIIRS,n,2.0NRT,298.56,10.52,D,2026-04-23 07:24:00
19.6182,98.32332,338.38,0.43,0.62,2026-04-23,724,N20,VIIRS,n,2.0NRT,294.42,5.03,D,2026-04-23 07:24:00
19.69719,98.79585,334.35,0.46,0.63,2026-04-23,724,N20,VIIRS,n,2.0NRT,298.83,4.05,D,2026-04-23 07:24:00
19.74055,98.69456,336.22,0.45,0.63,2026-04-23,724,N20,VIIRS,n,2.0NRT,301.17,7.37,D,2026-04-23 07:24:00
19.74099,98.6991,350.22,0.45,0.63,2026-04-23,724,N20,VIIRS,n,2.0NRT,296.13,7.37,D,2026-04-23 07:24:00
20.18032,98.9331,332.01,0.47,0.64,2026-04-23,724,N20,VIIRS,n,2.0NRT,298.04,2.67,D,2026-04-23 07:24:00
20.26675,98.3651,330.73,0.44,0.62,2026-04-23,724,N20,VIIRS,n,2.0NRT,296.69,2.74,D,2026-04-23 07:24:00
