latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,acq_datetime
17.50046,98.56861,344.08,0.39,0.36,2026-04-20,637,N20,VIIRS,l,2.0NRT,308.65,6.05,D,2026-04-20 06:37:00
17.50319,98.56441,341.01,0.39,0.36,2026-04-20,637,N20,VIIRS,l,2.0NRT,307.98,6.48,D,2026-04-20 06:37:00
17.50491,98.57536,345.84,0.39,0.36,2026-04-20,637,N20,VIIRS,n,2.0NRT,309.41,10.19,D,2026-04-20 06:37:00
17.5061,97.80852,331.87,0.4,0.37,2026-04-20,637,N20,VIIRS,n,2.0NRT,305.07,3.58,D,2026-04-20 06:37:00
17.5067,97.81232,344.57,0.4,0.37,2026-04-20,637,N20,VIIRS,n,2.0NRT,305.17,3.58,D,2026-04-20 06:37:00
17.50821,98.57482,345.2,0.39,0.36,2026-04-20,637,N20,VIIRS,n,2.0NRT,310.64,10.19,D,2026-04-20 06:37:00
17.51303,98.00308,332.3,0.4,0.37,2026-04-20,637,N20,VIIRS,l,2.0NRT,303.99,3.25,D,2026-04-20 06:37:00
17.52368,98.00517,332.45,0.4,0.37,2026-04-20,637,N20,VIIRS,l,2.0NRT,305.13,3.3,D,2026-04-20 06:37:00
17.52698,97.93947,352.68,0.4,0.37,2026-04-20,637,N20,VIIRS,n,2.0NRT,311.33,8.78,D,2026-04-20 06:37:00
17.52787,99.15912,337.27,0.38,0.36,2026-04-20,637,N20,VIIRS,l,2.0NRT,310.38,2.86,D,2026-04-20 06:37:00
17.53427,97.87704,333.94,0.4,0.37,2026-04-20,637,N20,VIIRS,l,2.0NRT,303.68,2.34,D,2026-04-20 06:37:00
17.53607,98.27734,337.74,0.39,0.36,2026-04-20,637,N20,VIIRS,l,2.0NRT,310.31,7.51,D,2026-04-20 06:37:00
17.55802,98.50249,354.53,0.39,0.36,2026-04-20,637,N20,VIIRS,l,2.0NRT,311.71,26.74,D,2026-04-20 06:37:00
17.5813,98.89209,339.46,0.39,0.36,2026-04-20,637,N20,VIIRS,n,2.0NRT,307.45,4.32,D,2026-04-20 06:37:00
17.58459,98.89154,339.2,0.39,0.36,2026-04-20,637,N20,VIIRS,n,2.0NRT,305.89,4.32,D,2026-04-20 06:37:00
17.58491,97.92193,339.07,0.4,0.37,2026-04-20,637,N20,VIIRS,l,2.0NRT,306.06,5.2,D,2026-04-20 06:37:00
17.59162,97.92083,334.41,0.4,0.37,2026-04-20,637,N20,VIIRS,l,2.0NRT,303.48,5.43,D,2026-04-20 06:37:00
17.59437,97.91652,332.76,0.4,0.37,2026-04-20,637,N20,VIIRS,l,2.0NRT,302.89,5.43,D,2026-04-20 06:37:00
17.59801,97.93925,333.06,0.4,0.37,2026-04-20,637,N20,VIIRS,l,2.0NRT,302.18,3.45,D,2026-04-20 06:37:00
17.60345,98.10218,348.05,0.4,0.37,2026-04-20,637,N20,VIIRS,n,2.0NRT,309.71,8.87,D,2026-04-20 06:37:00
17.60921,98.3735,343.65,0.39,0.36,2026-04-20,637,N20,VIIRS,l,2.0NRT,313.01,7.35,D,2026-04-20 06:37:00
17.6223,98.56579,339.89,0.39,0.36,2026-04-20,637,N20,VIIRS,n,2.0NRT,310.84,4.77,D,2026-04-20 06:37:00
17.62325,98.4198,343.49,0.39,0.36,2026-04-20,637,N20,VIIRS,n,2.0NRT,311.15,4.31,D,2026-04-20 06:37:00
17.62382,98.42341,333.99,0.39,0.36,2026-04-20,637,N20,VIIRS,l,2.0NRT,308.35,4.31,D,2026-04-20 06:37:00
17.62713,98.42284,342.14,0.39,0.36,2026-04-20,637,N20,VIIRS,n,2.0NRT,311.27,4.31,D,2026-04-20 06:37:00
17.63422,98.40306,335.74,0.39,0.36,2026-04-20,637,N20,VIIRS,l,2.0NRT,309.68,3.33,D,2026-04-20 06:37:00
17.64953,98.37064,335.35,0.39,0.36,2026-04-20,637,N20,VIIRS,l,2.0NRT,307.16,3.65,D,2026-04-20 06:37:00
17.65252,99.39977,333.14,0.38,0.36,2026-04-20,637,N20,VIIRS,l,2.0NRT,304.75,2.9,D,2026-04-20 06:37:00
17.68157,99.27668,335.12,0.38,0.36,2026-04-20,637,N20,VIIRS,l,2.0NRT,307.98,2.49,D,2026-04-20 06:37:00
17.68606,97.98157,341.05,0.4,0.37,2026-04-20,637,N20,VIIRS,l,2.0NRT,313.22,8.69,D,2026-04-20 06:37:00
17.69069,98.41587,335.87,0.39,0.36,2026-04-20,637,N20,VIIRS,l,2.0NRT,309.59,2.85,D,2026-04-20 06:37:00
17.69287,98.40805,336.63,0.39,0.36,2026-04-20,637,N20,VIIRS,l,2.0NRT,310.11,4.33,D,2026-04-20 06:37:00
17.69634,99.43984,340.61,0.38,0.36,2026-04-20,637,N20,VIIRS,n,2.0NRT,304.31,3.2,D,2026-04-20 06:37:00
17.70348,99.17725,346.28,0.38,0.36,2026-04-20,637,N20,VIIRS,n,2.0NRT,309.9,9.0,D,2026-04-20 06:37:00
17.70677,99.1767,336.27,0.38,0.36,2026-04-20,637,N20,VIIRS,l,2.0NRT,309.97,5.28,D,2026-04-20 06:37:00
17.70732,99.1803,345.63,0.38,0.36,2026-04-20,637,N20,VIIRS,n,2.0NRT,309.16,5.28,D,2026-04-20 06:37:00
17.70934,98.49134,335.61,0.39,0.36,2026-04-20,637,N20,VIIRS,l,2.0NRT,307.9,3.19,D,2026-04-20 06:37:00
17.77156,97.92107,341.13,0.4,0.37,2026-04-20,637,N20,VIIRS,n,2.0NRT,314.4,6.24,D,2026-04-20 06:37:00
17.78504,98.32461,333.84,0.39,0.36,2026-04-20,637,N20,VIIRS,l,2.0NRT,308.19,2.51,D,2026-04-20 06:37:00
17.78624,98.54848,339.72,0.39,0.36,2026-04-20,637,N20,VIIRS,l,2.0NRT,311.2,4.88,D,2026-04-20 06:37:00
17.78653,97.82159,341.21,0.4,0.37,2026-04-20,637,N20,VIIRS,n,2.0NRT,307.06,7.08,D,2026-04-20 06:37:00
17.78661,97.77914,340.66,0.4,0.37,2026-04-20,637,N20,VIIRS,l,2.0NRT,307.54,5.17,D,2026-04-20 06:37:00
17.78778,98.32039,334.73,0.39,0.36,2026-04-20,637,N20,VIIRS,l,2.0NRT,308.49,4.58,D,2026-04-20 06:37:00
