latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,acq_datetime
17.50235,98.42427,332.82,0.52,0.5,2026-03-31,614,N20,VIIRS,n,2.0NRT,304.19,4.2,D,2026-03-31 06:14:00
17.52081,98.90018,336.04,0.49,0.48,2026-03-31,614,N20,VIIRS,n,2.0NRT,300.79,10.07,D,2026-03-31 06:14:00
17.52682,98.40433,336.41,0.53,0.5,2026-03-31,614,N20,VIIRS,n,2.0NRT,305.44,4.12,D,2026-03-31 06:14:00
17.54509,98.98131,340.0,0.48,0.48,2026-03-31,614,N20,VIIRS,n,2.0NRT,304.94,3.75,D,2026-03-31 06:14:00
17.55034,97.60406,338.93,0.59,0.53,2026-03-31,614,N20,VIIRS,n,2.0NRT,302.1,6.12,D,2026-03-31 06:14:00
17.55255,97.87082,354.74,0.57,0.52,2026-03-31,614,N20,VIIRS,n,2.0NRT,305.94,104.25,D,2026-03-31 06:14:00
17.56092,99.11468,335.47,0.47,0.48,2026-03-31,614,N20,VIIRS,n,2.0NRT,307.8,3.97,D,2026-03-31 06:14:00
17.58105,97.55752,335.43,0.6,0.53,2026-03-31,614,N20,VIIRS,l,2.0NRT,306.4,3.42,D,2026-03-31 06:14:00
17.58872,99.28823,337.3,0.46,0.47,2026-03-31,614,N20,VIIRS,n,2.0NRT,302.5,3.42,D,2026-03-31 06:14:00
17.60064,98.91395,342.78,0.49,0.48,2026-03-31,614,N20,VIIRS,n,2.0NRT,306.22,6.29,D,2026-03-31 06:14:00
17.60448,99.07708,340.72,0.47,0.48,2026-03-31,614,N20,VIIRS,n,2.0NRT,302.85,4.47,D,2026-03-31 06:14:00
17.61137,97.81358,341.37,0.57,0.52,2026-03-31,614,N20,VIIRS,n,2.0NRT,298.91,10.35,D,2026-03-31 06:14:00
17.61617,97.81306,300.71,0.57,0.52,2026-03-31,614,N20,VIIRS,l,2.0NRT,313.76,68.82,D,2026-03-31 06:14:00
17.61617,99.11485,333.46,0.47,0.48,2026-03-31,614,N20,VIIRS,n,2.0NRT,305.36,2.91,D,2026-03-31 06:14:00
17.61731,97.8189,343.11,0.57,0.52,2026-03-31,614,N20,VIIRS,n,2.0NRT,302.28,68.82,D,2026-03-31 06:14:00
17.62098,97.81259,352.82,0.57,0.52,2026-03-31,614,N20,VIIRS,n,2.0NRT,302.08,68.82,D,2026-03-31 06:14:00
17.62526,99.36605,351.39,0.45,0.47,2026-03-31,614,N20,VIIRS,n,2.0NRT,307.23,8.48,D,2026-03-31 06:14:00
17.62606,98.45235,340.3,0.52,0.5,2026-03-31,614,N20,VIIRS,n,2.0NRT,301.48,5.76,D,2026-03-31 06:14:00
17.6278,98.33848,333.02,0.53,0.5,2026-03-31,614,N20,VIIRS,l,2.0NRT,303.96,3.76,D,2026-03-31 06:14:00
17.62934,97.77995,335.37,0.58,0.52,2026-03-31,614,N20,VIIRS,n,2.0NRT,302.15,34.72,D,2026-03-31 06:14:00
17.63034,97.78512,348.86,0.57,0.52,2026-03-31,614,N20,VIIRS,n,2.0NRT,308.51,34.72,D,2026-03-31 06:14:00
17.6454,98.86451,336.13,0.49,0.48,2026-03-31,614,N20,VIIRS,n,2.0NRT,303.92,4.62,D,2026-03-31 06:14:00
17.64597,98.86408,334.23,0.49,0.49,2026-03-31,614,N20,VIIRS,n,2.0NRT,303.94,8.35,D,2026-03-31 06:14:00
17.64626,98.86892,338.88,0.49,0.48,2026-03-31,614,N20,VIIRS,n,2.0NRT,305.05,4.62,D,2026-03-31 06:14:00
17.64711,98.87332,337.2,0.49,0.48,2026-03-31,614,N20,VIIRS,n,2.0NRT,303.24,5.06,D,2026-03-31 06:14:00
17.64761,98.87288,344.26,0.49,0.48,2026-03-31,614,N20,VIIRS,n,2.0NRT,303.69,5.52,D,2026-03-31 06:14:00
17.65126,98.96565,332.66,0.48,0.48,2026-03-31,614,N20,VIIRS,n,2.0NRT,299.53,3.58,D,2026-03-31 06:14:00
17.65238,98.87696,334.64,0.49,0.48,2026-03-31,614,N20,VIIRS,n,2.0NRT,302.13,5.06,D,2026-03-31 06:14:00
17.65285,98.87653,337.21,0.49,0.48,2026-03-31,614,N20,VIIRS,n,2.0NRT,302.37,5.52,D,2026-03-31 06:14:00
17.65676,98.87603,346.94,0.49,0.48,2026-03-31,614,N20,VIIRS,n,2.0NRT,304.19,8.64,D,2026-03-31 06:14:00
17.65723,98.87556,339.88,0.49,0.48,2026-03-31,614,N20,VIIRS,n,2.0NRT,303.8,8.12,D,2026-03-31 06:14:00
17.6862,98.07398,335.04,0.55,0.51,2026-03-31,614,N20,VIIRS,n,2.0NRT,304.45,4.62,D,2026-03-31 06:14:00
17.70726,98.70811,336.73,0.5,0.49,2026-03-31,614,N20,VIIRS,n,2.0NRT,304.47,7.1,D,2026-03-31 06:14:00
17.71679,98.70978,333.0,0.5,0.49,2026-03-31,614,N20,VIIRS,l,2.0NRT,304.82,6.76,D,2026-03-31 06:14:00
17.73713,99.40506,334.06,0.45,0.47,2026-03-31,614,N20,VIIRS,l,2.0NRT,305.21,3.81,D,2026-03-31 06:14:00
17.74251,97.6755,332.64,0.58,0.52,2026-03-31,614,N20,VIIRS,n,2.0NRT,299.79,4.94,D,2026-03-31 06:14:00
17.76635,97.66851,345.09,0.58,0.52,2026-03-31,614,N20,VIIRS,n,2.0NRT,301.71,8.53,D,2026-03-31 06:14:00
17.77624,98.66651,337.93,0.5,0.49,2026-03-31,614,N20,VIIRS,n,2.0NRT,304.0,6.67,D,2026-03-31 06:14:00
17.77757,99.32141,331.36,0.45,0.47,2026-03-31,614,N20,VIIRS,l,2.0NRT,301.42,3.94,D,2026-03-31 06:14:00
17.83004,98.68286,330.09,0.5,0.49,2026-03-31,614,N20,VIIRS,l,2.0NRT,303.19,4.59,D,2026-03-31 06:14:00
17.83064,98.71072,332.59,0.5,0.49,2026-03-31,614,N20,VIIRS,n,2.0NRT,300.82,3.04,D,2026-03-31 06:14:00
17.83202,99.32922,330.19,0.45,0.47,2026-03-31,614,N20,VIIRS,l,2.0NRT,305.07,6.47,D,2026-03-31 06:14:00
17.83292,98.79601,340.19,0.49,0.49,2026-03-31,614,N20,VIIRS,n,2.0NRT,306.93,7.04,D,2026-03-31 06:14:00
17.83623,99.32811,343.99,0.45,0.47,2026-03-31,614,N20,VIIRS,n,2.0NRT,306.27,6.47,D,2026-03-31 06:14:00
17.86199,98.54547,335.94,0.51,0.49,2026-03-31,614,N20,VIIRS,n,2.0NRT,304.56,4.57,D,2026-03-31 06:14:00
17.86398,97.94115,335.13,0.56,0.51,2026-03-31,614,N20,VIIRS,n,2.0NRT,302.31,5.7,D,2026-03-31 06:14:00
17.8663,98.54374,332.38,0.51,0.49,2026-03-31,614,N20,VIIRS,l,2.0NRT,304.65,6.5,D,2026-03-31 06:14:00
17.87083,97.9764,330.11,0.55,0.51,2026-03-31,614,N20,VIIRS,l,2.0NRT,301.2,7.77,D,2026-03-31 06:14:00
17.87352,97.94048,330.02,0.56,0.51,2026-03-31,614,N20,VIIRS,l,2.0NRT,300.4,9.24,D,2026-03-31 06:14:00
17.87672,98.57397,342.58,0.51,0.49,2026-03-31,614,N20,VIIRS,n,2.0NRT,307.0,8.54,D,2026-03-31 06:14:00
