latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,acq_datetime
18.37251,98.00953,336.8,0.39,0.44,2026-04-24,703,N20,VIIRS,n,2.0NRT,303.3,2.91,D,2026-04-24 07:03:00
18.37653,98.00914,332.0,0.39,0.44,2026-04-24,703,N20,VIIRS,l,2.0NRT,303.61,2.91,D,2026-04-24 07:03:00
18.44748,98.33616,343.45,0.4,0.45,2026-04-24,703,N20,VIIRS,n,2.0NRT,303.07,4.94,D,2026-04-24 07:03:00
18.46484,99.08157,338.11,0.45,0.47,2026-04-24,703,N20,VIIRS,n,2.0NRT,302.22,6.07,D,2026-04-24 07:03:00
18.54859,98.11758,351.25,0.39,0.44,2026-04-24,703,N20,VIIRS,n,2.0NRT,307.5,11.12,D,2026-04-24 07:03:00
18.65024,98.26872,330.25,0.4,0.44,2026-04-24,703,N20,VIIRS,l,2.0NRT,301.94,2.83,D,2026-04-24 07:03:00
18.65769,97.96565,331.37,0.39,0.44,2026-04-24,703,N20,VIIRS,n,2.0NRT,302.72,2.5,D,2026-04-24 07:03:00
18.99129,97.91988,334.3,0.39,0.44,2026-04-24,703,N20,VIIRS,n,2.0NRT,303.79,2.01,D,2026-04-24 07:03:00
18.99391,98.40802,338.34,0.42,0.45,2026-04-24,703,N20,VIIRS,n,2.0NRT,306.48,6.1,D,2026-04-24 07:03:00
19.02358,98.17534,333.34,0.4,0.44,2026-04-24,703,N20,VIIRS,n,2.0NRT,301.42,3.66,D,2026-04-24 07:03:00
19.04049,99.10951,337.81,0.46,0.47,2026-04-24,703,N20,VIIRS,n,2.0NRT,303.28,3.77,D,2026-04-24 07:03:00
19.05113,98.42881,340.71,0.42,0.45,2026-04-24,703,N20,VIIRS,n,2.0NRT,302.66,9.56,D,2026-04-24 07:03:00
19.0559,99.34717,330.63,0.48,0.48,2026-04-24,703,N20,VIIRS,n,2.0NRT,300.36,4.95,D,2026-04-24 07:03:00
19.05937,98.49503,336.96,0.42,0.45,2026-04-24,703,N20,VIIRS,n,2.0NRT,303.5,3.56,D,2026-04-24 07:03:00
19.06024,99.34608,352.29,0.48,0.48,2026-04-24,703,N20,VIIRS,n,2.0NRT,300.89,11.69,D,2026-04-24 07:03:00
19.07462,98.32401,334.41,0.41,0.45,2026-04-24,703,N20,VIIRS,l,2.0NRT,305.85,4.71,D,2026-04-24 07:03:00
19.09429,98.81346,331.02,0.44,0.46,2026-04-24,703,N20,VIIRS,n,2.0NRT,298.37,2.38,D,2026-04-24 07:03:00
19.12047,98.56575,336.68,0.43,0.46,2026-04-24,703,N20,VIIRS,n,2.0NRT,306.18,3.99,D,2026-04-24 07:03:00
19.12095,98.56984,340.74,0.43,0.46,2026-04-24,703,N20,VIIRS,n,2.0NRT,305.5,6.86,D,2026-04-24 07:03:00
19.12405,98.05213,340.67,0.4,0.44,2026-04-24,703,N20,VIIRS,n,2.0NRT,302.36,3.76,D,2026-04-24 07:03:00
19.12463,98.56506,338.44,0.43,0.46,2026-04-24,703,N20,VIIRS,n,2.0NRT,306.43,3.99,D,2026-04-24 07:03:00
19.16931,98.14928,336.94,0.4,0.44,2026-04-24,703,N20,VIIRS,n,2.0NRT,307.02,4.78,D,2026-04-24 07:03:00
19.26103,98.21872,337.5,0.41,0.45,2026-04-24,703,N20,VIIRS,n,2.0NRT,306.62,6.97,D,2026-04-24 07:03:00
19.26409,98.21003,342.49,0.41,0.45,2026-04-24,703,N20,VIIRS,n,2.0NRT,306.14,6.51,D,2026-04-24 07:03:00
19.33827,98.77227,331.96,0.44,0.46,2026-04-24,703,N20,VIIRS,n,2.0NRT,303.5,1.31,D,2026-04-24 07:03:00
19.38225,99.30975,338.96,0.48,0.48,2026-04-24,703,N20,VIIRS,n,2.0NRT,304.63,7.18,D,2026-04-24 07:03:00
19.38271,99.31361,344.76,0.48,0.48,2026-04-24,703,N20,VIIRS,n,2.0NRT,304.75,7.18,D,2026-04-24 07:03:00
19.38315,99.31728,355.3,0.48,0.48,2026-04-24,703,N20,VIIRS,n,2.0NRT,303.91,12.88,D,2026-04-24 07:03:00
19.38663,99.30889,343.2,0.48,0.48,2026-04-24,703,N20,VIIRS,n,2.0NRT,307.62,16.0,D,2026-04-24 07:03:00
19.38791,99.31971,354.87,0.48,0.48,2026-04-24,703,N20,VIIRS,n,2.0NRT,300.98,9.38,D,2026-04-24 07:03:00
19.391,99.30805,367.0,0.48,0.48,2026-04-24,703,N20,VIIRS,h,2.0NRT,306.6,16.0,D,2026-04-24 07:03:00
19.39141,99.31155,335.33,0.48,0.48,2026-04-24,703,N20,VIIRS,n,2.0NRT,301.47,16.0,D,2026-04-24 07:03:00
19.39184,99.31512,334.46,0.48,0.48,2026-04-24,703,N20,VIIRS,n,2.0NRT,300.13,9.38,D,2026-04-24 07:03:00
19.39227,99.31879,340.48,0.48,0.48,2026-04-24,703,N20,VIIRS,n,2.0NRT,298.99,9.38,D,2026-04-24 07:03:00
19.41715,98.81689,339.32,0.45,0.47,2026-04-24,703,N20,VIIRS,n,2.0NRT,304.95,3.2,D,2026-04-24 07:03:00
19.42909,98.77266,337.87,0.44,0.46,2026-04-24,703,N20,VIIRS,n,2.0NRT,303.74,4.27,D,2026-04-24 07:03:00
19.48236,99.13776,332.14,0.47,0.48,2026-04-24,703,N20,VIIRS,n,2.0NRT,298.38,2.8,D,2026-04-24 07:03:00
19.48317,99.13745,331.61,0.47,0.48,2026-04-24,703,N20,VIIRS,n,2.0NRT,299.1,3.24,D,2026-04-24 07:03:00
19.49215,98.29002,341.83,0.41,0.45,2026-04-24,703,N20,VIIRS,n,2.0NRT,302.71,5.4,D,2026-04-24 07:03:00
19.49359,98.28939,342.5,0.41,0.45,2026-04-24,703,N20,VIIRS,n,2.0NRT,302.6,5.03,D,2026-04-24 07:03:00
19.50173,98.52451,332.98,0.43,0.46,2026-04-24,703,N20,VIIRS,l,2.0NRT,303.65,6.57,D,2026-04-24 07:03:00
19.50938,98.58683,330.98,0.43,0.46,2026-04-24,703,N20,VIIRS,n,2.0NRT,299.44,4.6,D,2026-04-24 07:03:00
19.51566,98.63788,330.11,0.44,0.46,2026-04-24,703,N20,VIIRS,l,2.0NRT,302.94,2.82,D,2026-04-24 07:03:00
19.54863,98.66109,331.31,0.44,0.46,2026-04-24,703,N20,VIIRS,n,2.0NRT,300.39,1.73,D,2026-04-24 07:03:00
19.55694,98.47892,351.2,0.43,0.46,2026-04-24,703,N20,VIIRS,n,2.0NRT,299.0,6.59,D,2026-04-24 07:03:00
19.56106,98.47787,342.46,0.43,0.46,2026-04-24,703,N20,VIIRS,n,2.0NRT,298.84,6.59,D,2026-04-24 07:03:00
19.59005,98.50632,340.04,0.43,0.46,2026-04-24,703,N20,VIIRS,n,2.0NRT,299.99,5.08,D,2026-04-24 07:03:00
19.59276,98.49365,340.15,0.43,0.46,2026-04-24,703,N20,VIIRS,n,2.0NRT,300.57,4.35,D,2026-04-24 07:03:00
19.61449,99.35002,336.27,0.48,0.48,2026-04-24,703,N20,VIIRS,n,2.0NRT,303.45,2.72,D,2026-04-24 07:03:00
19.61493,99.34791,332.2,0.48,0.48,2026-04-24,703,N20,VIIRS,n,2.0NRT,303.49,4.42,D,2026-04-24 07:03:00
19.61905,98.31287,340.79,0.42,0.45,2026-04-24,703,N20,VIIRS,n,2.0NRT,294.49,14.52,D,2026-04-24 07:03:00
19.61952,98.31682,333.61,0.42,0.45,2026-04-24,703,N20,VIIRS,n,2.0NRT,293.26,10.11,D,2026-04-24 07:03:00
19.64618,98.68865,334.07,0.44,0.46,2026-04-24,703,N20,VIIRS,n,2.0NRT,299.34,2.93,D,2026-04-24 07:03:00
19.64667,98.68833,336.53,0.44,0.46,2026-04-24,703,N20,VIIRS,n,2.0NRT,299.28,3.32,D,2026-04-24 07:03:00
19.65003,98.68467,342.62,0.44,0.46,2026-04-24,703,N20,VIIRS,n,2.0NRT,300.68,2.93,D,2026-04-24 07:03:00
19.65049,98.68868,333.71,0.44,0.46,2026-04-24,703,N20,VIIRS,n,2.0NRT,298.84,2.93,D,2026-04-24 07:03:00
19.6505,98.68436,340.37,0.44,0.46,2026-04-24,703,N20,VIIRS,n,2.0NRT,300.61,4.14,D,2026-04-24 07:03:00
19.65099,98.68838,336.77,0.44,0.46,2026-04-24,703,N20,VIIRS,n,2.0NRT,299.53,4.14,D,2026-04-24 07:03:00
19.6671,98.68318,331.58,0.44,0.46,2026-04-24,703,N20,VIIRS,l,2.0NRT,304.84,2.64,D,2026-04-24 07:03:00
19.71442,98.71794,333.75,0.44,0.46,2026-04-24,703,N20,VIIRS,n,2.0NRT,298.68,7.81,D,2026-04-24 07:03:00
19.81887,98.34234,338.51,0.42,0.45,2026-04-24,703,N20,VIIRS,n,2.0NRT,300.22,3.14,D,2026-04-24 07:03:00
19.82054,98.34228,335.35,0.42,0.45,2026-04-24,703,N20,VIIRS,n,2.0NRT,300.69,3.52,D,2026-04-24 07:03:00
19.84291,97.93964,337.59,0.4,0.44,2026-04-24,703,N20,VIIRS,n,2.0NRT,302.73,3.24,D,2026-04-24 07:03:00
19.84347,98.82546,330.94,0.45,0.47,2026-04-24,703,N20,VIIRS,n,2.0NRT,297.41,1.8,D,2026-04-24 07:03:00
19.84695,97.93893,330.75,0.4,0.44,2026-04-24,703,N20,VIIRS,l,2.0NRT,304.02,2.94,D,2026-04-24 07:03:00
20.01269,98.4462,340.2,0.43,0.46,2026-04-24,703,N20,VIIRS,n,2.0NRT,300.86,6.5,D,2026-04-24 07:03:00
20.06449,98.95225,338.38,0.46,0.47,2026-04-24,703,N20,VIIRS,n,2.0NRT,304.7,3.06,D,2026-04-24 07:03:00
20.06884,98.95171,337.46,0.46,0.47,2026-04-24,703,N20,VIIRS,n,2.0NRT,305.8,4.88,D,2026-04-24 07:03:00
20.20118,97.85596,343.9,0.4,0.44,2026-04-24,703,N20,VIIRS,n,2.0NRT,311.2,7.78,D,2026-04-24 07:03:00
20.23264,99.31995,345.75,0.49,0.49,2026-04-24,703,N20,VIIRS,n,2.0NRT,304.23,11.52,D,2026-04-24 07:03:00
20.255,99.28973,331.24,0.49,0.49,2026-04-24,703,N20,VIIRS,l,2.0NRT,303.8,2.9,D,2026-04-24 07:03:00
20.26106,99.26297,340.83,0.49,0.48,2026-04-24,703,N20,VIIRS,n,2.0NRT,303.18,8.96,D,2026-04-24 07:03:00
20.26173,99.26009,340.74,0.49,0.48,2026-04-24,703,N20,VIIRS,n,2.0NRT,302.68,5.31,D,2026-04-24 07:03:00
20.26214,99.31325,347.63,0.49,0.49,2026-04-24,703,N20,VIIRS,n,2.0NRT,306.13,7.25,D,2026-04-24 07:03:00
20.26325,99.31072,340.76,0.49,0.49,2026-04-24,703,N20,VIIRS,n,2.0NRT,305.84,3.78,D,2026-04-24 07:03:00
20.27337,99.2922,332.06,0.49,0.49,2026-04-24,703,N20,VIIRS,l,2.0NRT,306.73,3.4,D,2026-04-24 07:03:00
20.27495,99.30636,333.18,0.49,0.49,2026-04-24,703,N20,VIIRS,n,2.0NRT,305.39,8.58,D,2026-04-24 07:03:00
20.27545,99.31075,341.14,0.49,0.49,2026-04-24,703,N20,VIIRS,n,2.0NRT,304.26,8.58,D,2026-04-24 07:03:00
20.31712,99.31871,341.17,0.49,0.49,2026-04-24,703,N20,VIIRS,n,2.0NRT,302.62,7.45,D,2026-04-24 07:03:00
20.35018,99.10296,339.22,0.48,0.48,2026-04-24,703,N20,VIIRS,n,2.0NRT,303.36,3.66,D,2026-04-24 07:03:00
20.35019,99.10174,332.15,0.48,0.48,2026-04-24,703,N20,VIIRS,l,2.0NRT,303.42,2.24,D,2026-04-24 07:03:00
20.35571,98.03966,336.02,0.41,0.45,2026-04-24,703,N20,VIIRS,l,2.0NRT,310.62,5.43,D,2026-04-24 07:03:00
20.39662,98.85232,332.82,0.46,0.47,2026-04-24,703,N20,VIIRS,n,2.0NRT,304.06,1.33,D,2026-04-24 07:03:00
20.40044,99.34946,338.9,0.5,0.49,2026-04-24,703,N20,VIIRS,n,2.0NRT,304.32,3.99,D,2026-04-24 07:03:00
20.40786,99.09902,336.93,0.48,0.48,2026-04-24,703,N20,VIIRS,n,2.0NRT,303.48,3.39,D,2026-04-24 07:03:00
20.42716,99.22643,332.76,0.49,0.48,2026-04-24,703,N20,VIIRS,l,2.0NRT,307.22,4.1,D,2026-04-24 07:03:00
20.43293,98.96396,334.02,0.47,0.48,2026-04-24,703,N20,VIIRS,n,2.0NRT,304.89,4.62,D,2026-04-24 07:03:00
20.43728,98.97088,339.48,0.47,0.48,2026-04-24,703,N20,VIIRS,n,2.0NRT,306.31,4.16,D,2026-04-24 07:03:00
20.43829,98.97224,338.08,0.47,0.48,2026-04-24,703,N20,VIIRS,n,2.0NRT,306.01,6.01,D,2026-04-24 07:03:00
20.4936,98.59218,333.03,0.45,0.47,2026-04-24,703,N20,VIIRS,n,2.0NRT,305.29,3.23,D,2026-04-24 07:03:00
20.49396,99.34916,332.95,0.5,0.49,2026-04-24,703,N20,VIIRS,l,2.0NRT,306.75,4.11,D,2026-04-24 07:03:00
20.4948,98.59277,333.6,0.44,0.46,2026-04-24,703,N20,VIIRS,n,2.0NRT,305.01,3.21,D,2026-04-24 07:03:00
