latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,acq_datetime
19.83979,99.4681,367.0,0.42,0.61,2026-04-17,555,N20,VIIRS,h,2.0NRT,302.81,10.92,D,2026-04-17 05:55:00
19.8399,99.47205,336.44,0.42,0.61,2026-04-17,555,N20,VIIRS,n,2.0NRT,299.2,8.29,D,2026-04-17 05:55:00
19.84055,99.47169,350.94,0.42,0.61,2026-04-17,555,N20,VIIRS,n,2.0NRT,299.56,10.34,D,2026-04-17 05:55:00
19.84085,99.49995,367.0,0.42,0.61,2026-04-17,555,N20,VIIRS,h,2.0NRT,303.81,11.48,D,2026-04-17 05:55:00
19.93402,99.32461,336.64,0.42,0.61,2026-04-17,555,N20,VIIRS,n,2.0NRT,302.79,5.47,D,2026-04-17 05:55:00
19.93493,99.32868,341.39,0.42,0.61,2026-04-17,555,N20,VIIRS,n,2.0NRT,300.81,6.18,D,2026-04-17 05:55:00
19.93584,99.32715,367.0,0.42,0.61,2026-04-17,555,N20,VIIRS,h,2.0NRT,302.74,7.49,D,2026-04-17 05:55:00
19.9835,98.97681,335.17,0.45,0.63,2026-04-17,555,N20,VIIRS,l,2.0NRT,306.0,5.75,D,2026-04-17 05:55:00
20.04155,97.93207,336.64,0.52,0.67,2026-04-17,555,N20,VIIRS,n,2.0NRT,297.52,4.84,D,2026-04-17 05:55:00
20.07083,98.68948,336.42,0.46,0.64,2026-04-17,555,N20,VIIRS,n,2.0NRT,298.19,6.87,D,2026-04-17 05:55:00
20.12048,98.26709,332.62,0.49,0.65,2026-04-17,555,N20,VIIRS,n,2.0NRT,298.33,7.71,D,2026-04-17 05:55:00
20.1228,98.26807,342.65,0.49,0.65,2026-04-17,555,N20,VIIRS,n,2.0NRT,298.08,6.1,D,2026-04-17 05:55:00
20.13309,97.65658,336.26,0.54,0.68,2026-04-17,555,N20,VIIRS,n,2.0NRT,300.39,3.76,D,2026-04-17 05:55:00
20.14118,97.82971,331.13,0.52,0.67,2026-04-17,555,N20,VIIRS,n,2.0NRT,299.88,2.28,D,2026-04-17 05:55:00
20.14668,97.82983,333.07,0.52,0.67,2026-04-17,555,N20,VIIRS,n,2.0NRT,302.2,6.24,D,2026-04-17 05:55:00
20.14806,97.83202,331.13,0.52,0.67,2026-04-17,555,N20,VIIRS,l,2.0NRT,304.14,8.28,D,2026-04-17 05:55:00
20.19191,97.88493,330.51,0.52,0.67,2026-04-17,555,N20,VIIRS,l,2.0NRT,300.6,4.48,D,2026-04-17 05:55:00
20.36302,98.01897,336.42,0.5,0.66,2026-04-17,555,N20,VIIRS,n,2.0NRT,304.0,3.34,D,2026-04-17 05:55:00
20.36408,98.02368,331.26,0.5,0.66,2026-04-17,555,N20,VIIRS,l,2.0NRT,303.45,3.34,D,2026-04-17 05:55:00
20.37052,98.35181,338.38,0.48,0.65,2026-04-17,555,N20,VIIRS,n,2.0NRT,296.02,3.94,D,2026-04-17 05:55:00
20.37149,98.3517,332.13,0.48,0.65,2026-04-17,555,N20,VIIRS,n,2.0NRT,295.85,3.9,D,2026-04-17 05:55:00
20.43893,98.09324,367.0,0.5,0.66,2026-04-17,555,N20,VIIRS,h,2.0NRT,301.42,7.41,D,2026-04-17 05:55:00
20.44486,98.09199,348.51,0.5,0.66,2026-04-17,555,N20,VIIRS,n,2.0NRT,300.47,7.41,D,2026-04-17 05:55:00
20.44598,98.09691,333.79,0.5,0.65,2026-04-17,555,N20,VIIRS,n,2.0NRT,299.4,7.41,D,2026-04-17 05:55:00
20.46213,97.94846,332.8,0.51,0.66,2026-04-17,555,N20,VIIRS,n,2.0NRT,293.32,5.67,D,2026-04-17 05:55:00
20.48586,98.95444,341.4,0.44,0.62,2026-04-17,555,N20,VIIRS,n,2.0NRT,298.05,4.28,D,2026-04-17 05:55:00
20.48876,98.95252,341.28,0.44,0.62,2026-04-17,555,N20,VIIRS,n,2.0NRT,298.72,5.7,D,2026-04-17 05:55:00
17.52504,99.33893,367.0,0.76,0.77,2026-04-17,735,N20,VIIRS,h,2.0NRT,302.21,25.47,D,2026-04-17 07:35:00
17.52792,99.3336,367.0,0.76,0.77,2026-04-17,735,N20,VIIRS,h,2.0NRT,305.2,21.18,D,2026-04-17 07:35:00
17.52865,99.34175,332.09,0.76,0.77,2026-04-17,735,N20,VIIRS,n,2.0NRT,301.12,15.63,D,2026-04-17 07:35:00
17.53211,97.83381,355.77,0.61,0.71,2026-04-17,735,N20,VIIRS,n,2.0NRT,299.1,188.8,D,2026-04-17 07:35:00
17.53305,97.84402,346.9,0.61,0.71,2026-04-17,735,N20,VIIRS,n,2.0NRT,298.87,77.56,D,2026-04-17 07:35:00
17.58441,97.90868,332.43,0.61,0.71,2026-04-17,735,N20,VIIRS,n,2.0NRT,300.65,4.48,D,2026-04-17 07:35:00
17.58555,97.90951,332.18,0.61,0.71,2026-04-17,735,N20,VIIRS,n,2.0NRT,300.57,3.04,D,2026-04-17 07:35:00
17.58754,98.52222,348.99,0.68,0.74,2026-04-17,735,N20,VIIRS,n,2.0NRT,301.1,19.3,D,2026-04-17 07:35:00
17.588,98.52741,367.0,0.68,0.74,2026-04-17,735,N20,VIIRS,h,2.0NRT,300.89,19.3,D,2026-04-17 07:35:00
17.59406,98.51823,331.42,0.68,0.74,2026-04-17,735,N20,VIIRS,n,2.0NRT,298.4,10.84,D,2026-04-17 07:35:00
17.59492,98.52784,355.15,0.68,0.74,2026-04-17,735,N20,VIIRS,n,2.0NRT,301.65,19.3,D,2026-04-17 07:35:00
17.59559,98.53541,367.0,0.68,0.74,2026-04-17,735,N20,VIIRS,h,2.0NRT,296.34,32.29,D,2026-04-17 07:35:00
17.60096,98.51852,337.69,0.68,0.74,2026-04-17,735,N20,VIIRS,n,2.0NRT,299.9,8.89,D,2026-04-17 07:35:00
17.64533,98.40361,332.77,0.66,0.73,2026-04-17,735,N20,VIIRS,n,2.0NRT,300.9,7.01,D,2026-04-17 07:35:00
17.6477,98.40254,330.79,0.66,0.73,2026-04-17,735,N20,VIIRS,n,2.0NRT,300.34,9.89,D,2026-04-17 07:35:00
17.75103,97.57506,332.27,0.59,0.7,2026-04-17,735,N20,VIIRS,n,2.0NRT,301.57,64.56,D,2026-04-17 07:35:00
17.75155,97.58056,367.0,0.59,0.7,2026-04-17,735,N20,VIIRS,h,2.0NRT,294.64,71.7,D,2026-04-17 07:35:00
17.75235,97.5797,367.0,0.59,0.7,2026-04-17,735,N20,VIIRS,h,2.0NRT,295.35,161.45,D,2026-04-17 07:35:00
17.75756,97.57516,345.96,0.59,0.7,2026-04-17,735,N20,VIIRS,n,2.0NRT,294.78,64.56,D,2026-04-17 07:35:00
17.91085,97.74059,330.97,0.6,0.71,2026-04-17,735,N20,VIIRS,n,2.0NRT,296.96,3.63,D,2026-04-17 07:35:00
17.97514,97.93929,348.75,0.62,0.72,2026-04-17,735,N20,VIIRS,n,2.0NRT,298.88,8.17,D,2026-04-17 07:35:00
18.00193,97.73074,339.33,0.6,0.71,2026-04-17,735,N20,VIIRS,n,2.0NRT,297.6,8.19,D,2026-04-17 07:35:00
18.00234,97.73545,332.82,0.61,0.71,2026-04-17,735,N20,VIIRS,n,2.0NRT,296.58,8.19,D,2026-04-17 07:35:00
18.00242,97.73203,343.33,0.6,0.71,2026-04-17,735,N20,VIIRS,n,2.0NRT,297.21,14.67,D,2026-04-17 07:35:00
18.01539,97.73381,337.39,0.61,0.71,2026-04-17,735,N20,VIIRS,n,2.0NRT,294.67,8.2,D,2026-04-17 07:35:00
18.03092,98.25771,332.26,0.66,0.73,2026-04-17,735,N20,VIIRS,n,2.0NRT,293.2,5.52,D,2026-04-17 07:35:00
18.06029,97.86587,334.38,0.62,0.71,2026-04-17,735,N20,VIIRS,n,2.0NRT,295.74,5.22,D,2026-04-17 07:35:00
18.06686,97.86492,338.08,0.62,0.71,2026-04-17,735,N20,VIIRS,n,2.0NRT,295.42,8.06,D,2026-04-17 07:35:00
18.11569,98.03481,332.86,0.64,0.72,2026-04-17,735,N20,VIIRS,n,2.0NRT,296.9,7.69,D,2026-04-17 07:35:00
18.13247,98.02737,333.12,0.64,0.72,2026-04-17,735,N20,VIIRS,n,2.0NRT,298.26,11.97,D,2026-04-17 07:35:00
18.13292,98.03264,349.25,0.64,0.72,2026-04-17,735,N20,VIIRS,n,2.0NRT,296.46,12.09,D,2026-04-17 07:35:00
18.13533,98.02912,355.27,0.63,0.72,2026-04-17,735,N20,VIIRS,n,2.0NRT,298.89,16.89,D,2026-04-17 07:35:00
18.26012,98.55517,332.43,0.69,0.74,2026-04-17,735,N20,VIIRS,n,2.0NRT,292.87,10.87,D,2026-04-17 07:35:00
18.2609,98.55495,335.79,0.69,0.74,2026-04-17,735,N20,VIIRS,n,2.0NRT,292.52,4.79,D,2026-04-17 07:35:00
18.32531,98.18317,367.0,0.65,0.73,2026-04-17,735,N20,VIIRS,h,2.0NRT,292.75,16.47,D,2026-04-17 07:35:00
18.32636,98.19492,333.43,0.65,0.73,2026-04-17,735,N20,VIIRS,n,2.0NRT,290.2,14.42,D,2026-04-17 07:35:00
18.32775,98.17868,333.9,0.65,0.73,2026-04-17,735,N20,VIIRS,n,2.0NRT,291.3,11.59,D,2026-04-17 07:35:00
18.32867,98.18982,352.35,0.66,0.73,2026-04-17,735,N20,VIIRS,n,2.0NRT,290.62,11.59,D,2026-04-17 07:35:00
18.72586,98.04657,367.0,0.65,0.73,2026-04-17,735,N20,VIIRS,h,2.0NRT,298.89,23.99,D,2026-04-17 07:35:00
18.76674,98.3451,336.37,0.68,0.74,2026-04-17,735,N20,VIIRS,n,2.0NRT,293.77,13.11,D,2026-04-17 07:35:00
18.77914,98.34474,333.43,0.68,0.74,2026-04-17,735,N20,VIIRS,n,2.0NRT,294.62,11.43,D,2026-04-17 07:35:00
18.80859,97.87143,346.69,0.63,0.72,2026-04-17,735,N20,VIIRS,n,2.0NRT,296.99,12.92,D,2026-04-17 07:35:00
18.80991,98.0425,351.18,0.65,0.73,2026-04-17,735,N20,VIIRS,n,2.0NRT,295.08,11.86,D,2026-04-17 07:35:00
18.81044,98.04878,344.73,0.65,0.73,2026-04-17,735,N20,VIIRS,n,2.0NRT,293.31,11.86,D,2026-04-17 07:35:00
19.1165,98.02957,333.54,0.65,0.73,2026-04-17,735,N20,VIIRS,n,2.0NRT,295.35,20.53,D,2026-04-17 07:35:00
19.11688,98.03411,367.0,0.65,0.73,2026-04-17,735,N20,VIIRS,h,2.0NRT,295.44,30.69,D,2026-04-17 07:35:00
19.35851,98.25776,332.33,0.68,0.74,2026-04-17,735,N20,VIIRS,n,2.0NRT,295.2,6.28,D,2026-04-17 07:35:00
19.40923,98.27437,330.24,0.68,0.74,2026-04-17,735,N20,VIIRS,n,2.0NRT,293.59,7.44,D,2026-04-17 07:35:00
19.42255,99.24358,330.72,0.79,0.78,2026-04-17,735,N20,VIIRS,n,2.0NRT,295.26,7.0,D,2026-04-17 07:35:00
19.56134,98.43681,350.01,0.7,0.75,2026-04-17,735,N20,VIIRS,n,2.0NRT,288.57,13.73,D,2026-04-17 07:35:00
19.60088,99.13501,336.92,0.78,0.78,2026-04-17,735,N20,VIIRS,n,2.0NRT,294.28,12.15,D,2026-04-17 07:35:00
20.0705,98.61396,331.91,0.73,0.76,2026-04-17,735,N20,VIIRS,n,2.0NRT,295.74,3.01,D,2026-04-17 07:35:00
20.18868,97.88755,347.88,0.65,0.73,2026-04-17,735,N20,VIIRS,n,2.0NRT,300.46,9.04,D,2026-04-17 07:35:00
20.19247,97.88335,333.74,0.65,0.73,2026-04-17,735,N20,VIIRS,n,2.0NRT,300.98,5.75,D,2026-04-17 07:35:00
20.19298,97.88958,335.8,0.65,0.73,2026-04-17,735,N20,VIIRS,n,2.0NRT,299.28,5.75,D,2026-04-17 07:35:00
20.25764,97.90059,337.46,0.66,0.73,2026-04-17,735,N20,VIIRS,n,2.0NRT,299.0,10.97,D,2026-04-17 07:35:00
20.25815,97.90695,344.3,0.66,0.73,2026-04-17,735,N20,VIIRS,n,2.0NRT,298.2,9.68,D,2026-04-17 07:35:00
20.36499,98.02055,337.45,0.67,0.74,2026-04-17,735,N20,VIIRS,n,2.0NRT,298.88,6.91,D,2026-04-17 07:35:00
20.44068,98.09426,333.22,0.68,0.74,2026-04-17,735,N20,VIIRS,n,2.0NRT,296.5,5.08,D,2026-04-17 07:35:00
