latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,acq_datetime
17.50145,98.64571,335.08,0.42,0.38,2026-04-15,631,N20,VIIRS,l,2.0NRT,306.33,2.93,D,2026-04-15 06:31:00
17.51983,99.12309,347.64,0.41,0.37,2026-04-15,631,N20,VIIRS,n,2.0NRT,317.81,14.62,D,2026-04-15 06:31:00
17.52411,98.76291,345.59,0.42,0.38,2026-04-15,631,N20,VIIRS,l,2.0NRT,308.68,3.62,D,2026-04-15 06:31:00
17.52425,98.74202,337.27,0.42,0.38,2026-04-15,631,N20,VIIRS,l,2.0NRT,310.59,2.41,D,2026-04-15 06:31:00
17.52475,98.76682,341.75,0.42,0.38,2026-04-15,631,N20,VIIRS,n,2.0NRT,308.04,3.62,D,2026-04-15 06:31:00
17.52538,98.77069,335.8,0.42,0.38,2026-04-15,631,N20,VIIRS,n,2.0NRT,308.16,2.42,D,2026-04-15 06:31:00
17.52767,98.74139,336.18,0.42,0.38,2026-04-15,631,N20,VIIRS,l,2.0NRT,310.12,5.11,D,2026-04-15 06:31:00
17.52832,98.74538,339.08,0.42,0.38,2026-04-15,631,N20,VIIRS,l,2.0NRT,311.12,3.77,D,2026-04-15 06:31:00
17.5288,98.77004,341.24,0.42,0.38,2026-04-15,631,N20,VIIRS,n,2.0NRT,308.36,2.42,D,2026-04-15 06:31:00
17.52942,98.77388,334.15,0.42,0.38,2026-04-15,631,N20,VIIRS,l,2.0NRT,306.84,2.42,D,2026-04-15 06:31:00
17.53283,98.77314,337.43,0.42,0.38,2026-04-15,631,N20,VIIRS,l,2.0NRT,308.99,3.98,D,2026-04-15 06:31:00
17.5354,98.78899,335.25,0.42,0.38,2026-04-15,631,N20,VIIRS,l,2.0NRT,308.44,3.85,D,2026-04-15 06:31:00
17.53943,98.79214,334.73,0.42,0.38,2026-04-15,631,N20,VIIRS,l,2.0NRT,309.03,1.21,D,2026-04-15 06:31:00
