latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,acq_datetime
17.70568,99.05453,332.6,0.44,0.39,2026-06-01,652,N20,VIIRS,n,2.0NRT,295.86,3.82,D,2026-06-01 06:52:00
18.39131,99.42973,340.26,0.47,0.39,2026-06-01,652,N20,VIIRS,n,2.0NRT,294.86,7.95,D,2026-06-01 06:52:00
18.39493,99.42921,337.88,0.47,0.39,2026-06-01,652,N20,VIIRS,n,2.0NRT,295.46,4.3,D,2026-06-01 06:52:00
18.39855,99.42867,335.25,0.47,0.39,2026-06-01,652,N20,VIIRS,n,2.0NRT,295.31,4.3,D,2026-06-01 06:52:00
19.31923,98.9855,334.24,0.45,0.39,2026-06-01,652,N20,VIIRS,n,2.0NRT,298.18,3.73,D,2026-06-01 06:52:00
19.41987,98.98463,337.09,0.46,0.39,2026-06-01,652,N20,VIIRS,n,2.0NRT,299.16,4.4,D,2026-06-01 06:52:00
19.48248,98.96197,332.33,0.46,0.39,2026-06-01,652,N20,VIIRS,n,2.0NRT,297.28,1.52,D,2026-06-01 06:52:00
19.485,98.96288,337.28,0.46,0.39,2026-06-01,652,N20,VIIRS,n,2.0NRT,298.02,5.56,D,2026-06-01 06:52:00
19.84998,99.44071,330.84,0.48,0.4,2026-06-01,652,N20,VIIRS,n,2.0NRT,295.3,2.82,D,2026-06-01 06:52:00
19.87841,99.48447,331.19,0.49,0.4,2026-06-01,652,N20,VIIRS,n,2.0NRT,298.27,3.73,D,2026-06-01 06:52:00
20.00259,99.38615,334.28,0.48,0.4,2026-06-01,652,N20,VIIRS,n,2.0NRT,296.27,2.45,D,2026-06-01 06:52:00
20.01127,99.33835,331.92,0.48,0.4,2026-06-01,652,N20,VIIRS,n,2.0NRT,295.23,2.44,D,2026-06-01 06:52:00
20.01679,99.32356,334.17,0.48,0.4,2026-06-01,652,N20,VIIRS,n,2.0NRT,296.68,3.73,D,2026-06-01 06:52:00
