latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,acq_datetime
17.71052,97.81245,331.61,0.37,0.58,2026-04-27,608,N20,VIIRS,n,2.0NRT,295.71,2.42,D,2026-04-27 06:08:00
17.71931,97.96078,340.94,0.36,0.57,2026-04-27,608,N20,VIIRS,n,2.0NRT,298.53,3.32,D,2026-04-27 06:08:00
17.8611,97.72564,331.64,0.37,0.58,2026-04-27,608,N20,VIIRS,n,2.0NRT,296.65,1.47,D,2026-04-27 06:08:00
17.86224,97.72659,331.93,0.37,0.58,2026-04-27,608,N20,VIIRS,n,2.0NRT,296.37,1.73,D,2026-04-27 06:08:00
17.8665,99.47908,340.16,0.57,0.52,2026-04-27,608,N20,VIIRS,n,2.0NRT,297.68,9.25,D,2026-04-27 06:08:00
18.31929,98.22685,331.85,0.34,0.56,2026-04-27,608,N20,VIIRS,n,2.0NRT,297.97,3.26,D,2026-04-27 06:08:00
18.34713,97.70358,348.13,0.36,0.58,2026-04-27,608,N20,VIIRS,n,2.0NRT,298.93,19.61,D,2026-04-27 06:08:00
18.3479,97.7073,367.0,0.36,0.58,2026-04-27,608,N20,VIIRS,h,2.0NRT,301.28,33.73,D,2026-04-27 06:08:00
18.42828,98.27822,337.32,0.33,0.56,2026-04-27,608,N20,VIIRS,n,2.0NRT,295.64,4.99,D,2026-04-27 06:08:00
18.42878,98.28064,353.11,0.33,0.56,2026-04-27,608,N20,VIIRS,n,2.0NRT,294.16,4.99,D,2026-04-27 06:08:00
18.55164,98.2195,331.17,0.33,0.56,2026-04-27,608,N20,VIIRS,n,2.0NRT,292.59,1.96,D,2026-04-27 06:08:00
20.48877,97.95977,333.26,0.32,0.54,2026-04-27,608,N20,VIIRS,n,2.0NRT,298.54,2.33,D,2026-04-27 06:08:00
