latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,acq_datetime
18.01178,99.07618,331.14,0.48,0.48,2026-05-18,614,N20,VIIRS,n,2.0NRT,292.84,5.64,D,2026-05-18 06:14:00
18.01218,99.08041,334.11,0.48,0.48,2026-05-18,614,N20,VIIRS,n,2.0NRT,292.22,5.44,D,2026-05-18 06:14:00
18.44408,97.9177,329.26,0.56,0.51,2026-05-18,614,N20,VIIRS,n,2.0NRT,296.18,4.18,D,2026-05-18 06:14:00
18.78021,98.64692,338.99,0.5,0.49,2026-05-18,614,N20,VIIRS,n,2.0NRT,288.85,13.22,D,2026-05-18 06:14:00
