latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,acq_datetime
18.78275,98.6965,335.48,0.41,0.37,2026-06-02,633,N20,VIIRS,n,2.0NRT,295.22,22.95,D,2026-06-02 06:33:00
20.01798,99.32011,331.4,0.39,0.36,2026-06-02,633,N20,VIIRS,l,2.0NRT,299.99,2.47,D,2026-06-02 06:33:00
20.07642,99.3443,330.57,0.39,0.36,2026-06-02,633,N20,VIIRS,l,2.0NRT,301.72,4.05,D,2026-06-02 06:33:00
20.07974,99.34368,335.88,0.39,0.36,2026-06-02,633,N20,VIIRS,l,2.0NRT,302.03,4.05,D,2026-06-02 06:33:00
