latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,acq_datetime
17.96126,97.50282,352.66,0.36,0.58,2026-04-07,722,N20,VIIRS,n,2.0NRT,301.85,17.61,D,2026-04-07 07:22:00
17.96134,97.74053,341.57,0.37,0.58,2026-04-07,722,N20,VIIRS,n,2.0NRT,301.86,7.6,D,2026-04-07 07:22:00
17.96652,97.50185,350.86,0.36,0.58,2026-04-07,722,N20,VIIRS,n,2.0NRT,306.37,17.61,D,2026-04-07 07:22:00
17.96681,97.50462,367.0,0.36,0.58,2026-04-07,722,N20,VIIRS,h,2.0NRT,299.48,22.9,D,2026-04-07 07:22:00
17.96707,97.74316,352.24,0.37,0.58,2026-04-07,722,N20,VIIRS,n,2.0NRT,301.12,4.23,D,2026-04-07 07:22:00
17.96993,97.74267,356.05,0.38,0.58,2026-04-07,722,N20,VIIRS,n,2.0NRT,301.59,9.4,D,2026-04-07 07:22:00
17.97247,97.74267,331.92,0.37,0.58,2026-04-07,722,N20,VIIRS,n,2.0NRT,301.91,4.23,D,2026-04-07 07:22:00
17.99925,98.86488,343.33,0.45,0.63,2026-04-07,722,N20,VIIRS,n,2.0NRT,301.05,4.36,D,2026-04-07 07:22:00
18.02523,97.69907,334.14,0.37,0.58,2026-04-07,722,N20,VIIRS,n,2.0NRT,300.8,1.89,D,2026-04-07 07:22:00
18.03319,98.03664,344.93,0.39,0.6,2026-04-07,722,N20,VIIRS,n,2.0NRT,297.94,7.84,D,2026-04-07 07:22:00
18.03366,98.0412,338.71,0.39,0.6,2026-04-07,722,N20,VIIRS,n,2.0NRT,295.64,5.39,D,2026-04-07 07:22:00
18.04116,97.79736,334.58,0.38,0.59,2026-04-07,722,N20,VIIRS,n,2.0NRT,300.74,4.16,D,2026-04-07 07:22:00
18.0447,98.25849,331.7,0.41,0.6,2026-04-07,722,N20,VIIRS,n,2.0NRT,300.91,2.7,D,2026-04-07 07:22:00
18.0539,97.52682,353.42,0.36,0.58,2026-04-07,722,N20,VIIRS,n,2.0NRT,300.52,9.19,D,2026-04-07 07:22:00
18.05434,97.53108,367.0,0.36,0.58,2026-04-07,722,N20,VIIRS,h,2.0NRT,298.52,9.19,D,2026-04-07 07:22:00
18.05525,97.82677,352.79,0.38,0.59,2026-04-07,722,N20,VIIRS,n,2.0NRT,300.1,19.71,D,2026-04-07 07:22:00
18.05534,97.52853,353.55,0.36,0.58,2026-04-07,722,N20,VIIRS,n,2.0NRT,301.51,9.17,D,2026-04-07 07:22:00
18.05562,97.83022,367.0,0.38,0.59,2026-04-07,722,N20,VIIRS,h,2.0NRT,303.26,36.04,D,2026-04-07 07:22:00
18.05579,97.53253,333.93,0.36,0.58,2026-04-07,722,N20,VIIRS,n,2.0NRT,298.11,9.17,D,2026-04-07 07:22:00
18.09146,97.90736,367.0,0.39,0.59,2026-04-07,722,N20,VIIRS,h,2.0NRT,302.02,9.73,D,2026-04-07 07:22:00
18.09273,97.90619,367.0,0.39,0.59,2026-04-07,722,N20,VIIRS,h,2.0NRT,302.52,9.96,D,2026-04-07 07:22:00
18.10729,97.67604,331.9,0.37,0.58,2026-04-07,722,N20,VIIRS,n,2.0NRT,300.14,2.16,D,2026-04-07 07:22:00
18.11482,97.74785,331.42,0.38,0.59,2026-04-07,722,N20,VIIRS,n,2.0NRT,300.79,5.48,D,2026-04-07 07:22:00
18.12012,97.54228,340.93,0.37,0.58,2026-04-07,722,N20,VIIRS,n,2.0NRT,298.22,6.99,D,2026-04-07 07:22:00
18.12051,97.54593,367.0,0.37,0.58,2026-04-07,722,N20,VIIRS,h,2.0NRT,298.39,10.51,D,2026-04-07 07:22:00
18.12686,97.50501,331.61,0.36,0.58,2026-04-07,722,N20,VIIRS,n,2.0NRT,297.79,1.78,D,2026-04-07 07:22:00
18.14326,97.65683,343.91,0.37,0.58,2026-04-07,722,N20,VIIRS,n,2.0NRT,301.79,4.33,D,2026-04-07 07:22:00
18.14778,97.64835,339.34,0.37,0.58,2026-04-07,722,N20,VIIRS,n,2.0NRT,302.64,7.95,D,2026-04-07 07:22:00
18.14823,97.65252,367.0,0.37,0.58,2026-04-07,722,N20,VIIRS,h,2.0NRT,303.37,7.23,D,2026-04-07 07:22:00
