latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,acq_datetime
18.4147,98.13544,334.32,0.48,0.4,2026-05-21,659,N20,VIIRS,n,2.0NRT,298.16,3.53,D,2026-05-21 06:59:00
19.43106,99.45626,342.37,0.39,0.44,2026-05-21,659,N20,VIIRS,n,2.0NRT,294.73,5.89,D,2026-05-21 06:59:00
19.75621,99.37438,331.11,0.39,0.44,2026-05-21,659,N20,VIIRS,n,2.0NRT,293.84,3.15,D,2026-05-21 06:59:00
19.76019,99.37364,334.51,0.39,0.44,2026-05-21,659,N20,VIIRS,n,2.0NRT,291.18,3.15,D,2026-05-21 06:59:00
19.98874,99.41524,332.82,0.39,0.44,2026-05-21,659,N20,VIIRS,n,2.0NRT,292.79,2.95,D,2026-05-21 06:59:00
